site,unit,date,total_kwh,avg_kw,max_hour_kw,min_hour_kw
영흥태양광,1,2024-08-05,4174.081,174,574.81,5.299
영흥태양광,1,2024-08-06,3875.828,161,547.12,0.845
영흥태양광,1,2024-08-07,3921.178,163,608.44,0.768
영흥태양광,1,2024-08-08,2596.954,108,516.48,2.458
영흥태양광,1,2024-08-09,4321.766,180,617.12,2.227
영흥태양광,1,2024-08-10,4096.434,171,563.78,10.829
영흥태양광,1,2024-08-11,3554.458,148,580.45,0.269
영흥태양광,1,2024-08-12,3581.684,149,522.43,0.538
영흥태양광,1,2024-08-13,4275.188,178,589.32,0.614
영흥태양광,1,2024-08-14,3917.685,163,562.44,0.154
영흥태양광,1,2024-08-15,4141.632,173,555.95,0.03
영흥태양광,1,2024-08-16,4359.512,182,595.69,13.824
영흥태양광,1,2024-08-17,3950.208,165,563.17,10.829
영흥태양광,1,2024-08-18,3802.215,158,577.76,0.691
영흥태양광,1,2024-08-19,4134.529,172,576.46,9.984
영흥태양광,1,2024-08-20,4008.576,167,576.8,10.291
영흥태양광,1,2024-08-21,1364.735,57,220.22,13.478
영흥태양광,1,2024-08-22,2421.388,101,439.21,18.163
영흥태양광,1,2024-08-23,2629.747,110,550.65,24.96
영흥태양광,1,2024-08-24,2901.389,121,566.7,9.946
영흥태양광,1,2024-08-25,3601.342,150,577.65,8.141
영흥태양광,1,2024-08-26,1672.281,70,281.12,7.411
영흥태양광,1,2024-08-27,1569.945,65,295.52,0.691
영흥태양광,1,2024-08-28,4509.119,188,624.42,1.421
영흥태양광,1,2024-08-29,4589.798,191,641.43,1.075
영흥태양광,1,2024-08-30,4512.846,188,628.41,8.678
영흥태양광,1,2024-08-31,4565.875,190,629.87,2.65
영흥태양광,1,2024-09-01,4213.592,176,637.51,4.186
영흥태양광,1,2024-09-02,671.003,28,183.62,0.883
영흥태양광,1,2024-09-03,4092.404,171,579.26,7.066
영흥태양광,1,2024-09-04,4137.409,172,609.75,1.306
영흥태양광,1,2024-09-05,1154.65,48,275.44,0.384
영흥태양광,1,2024-09-06,2017.228,84,423.89,18.355
영흥태양광,1,2024-09-07,3713.933,155,602.15,1.843
영흥태양광,1,2024-09-08,3685.824,154,596.27,6.49
영흥태양광,1,2024-09-09,4140.901,173,588.51,3.763
영흥태양광,1,2024-09-10,4096.09,171,582.37,2.381
영흥태양광,1,2024-09-11,2547.61,106,481.65,3.072
영흥태양광,1,2024-09-12,801.677,33,179.25,0.192
영흥태양광,1,2024-09-13,610.599,25,165.77,0.614
영흥태양광,1,2024-09-14,2265.908,94,335.84,3.149
영흥태양광,1,2024-09-15,3822.95,159,600.92,1.843
영흥태양광,1,2024-09-16,4005.083,167,611.67,2.726
영흥태양광,1,2024-09-17,3431.576,143,600.57,2.304
영흥태양광,1,2024-09-18,3909.503,163,568.01,4.646
영흥태양광,1,2024-09-19,2433.869,101,409.53,2.765
영흥태양광,1,2024-09-20,571.969,24,142.92,0.26
영흥태양광,1,2024-09-21,1290.894,54,362.18,0.576
영흥태양광,1,2024-09-22,2496.115,104,424.93,1.421
영흥태양광,1,2024-09-23,4571.057,190,661.78,0.384
영흥태양광,1,2024-09-24,4517.261,188,650.11,2.3
영흥태양광,1,2024-09-25,3293.797,137,616.24,24.806
영흥태양광,1,2024-09-26,3905.855,163,612.13,0.038
영흥태양광,1,2024-09-27,3948.979,165,600.38,0.653
영흥태양광,1,2024-09-28,4036.648,168,627.3,0.154
영흥태양광,1,2024-09-29,4281.254,178,633.86,42.202
영흥태양광,1,2024-09-30,3790.043,158,599.0,1.843
영흥태양광,1,2024-10-01,1388.736,58,313.99,0.154
영흥태양광,1,2024-10-02,4474.061,186,664.2,0.461
영흥태양광,1,2024-10-03,4070.9,170,625.34,0.03
영흥태양광,1,2024-10-04,3149.53,131,485.1,37.747
영흥태양광,1,2024-10-05,3612.441,151,531.57,0.8
영흥태양광,1,2024-10-06,611.636,25,131.21,1.574
영흥태양광,1,2024-10-07,1620.826,68,326.78,6.182
영흥태양광,1,2024-10-08,3635.253,151,580.87,25.229
영흥태양광,1,2024-10-09,3570.624,149,579.95,33.178
영흥태양광,1,2024-10-10,3593.51,150,605.87,6.605
영흥태양광,1,2024-10-11,3614.054,151,569.77,22.349
영흥태양광,1,2024-10-12,4150.003,173,635.32,0.307
영흥태양광,1,2024-10-13,2096.333,87,361.99,9.216
영흥태양광,1,2024-10-14,796.991,33,149.87,1.075
영흥태양광,1,2024-10-15,967.564,40,179.32,0.23
영흥태양광,1,2024-10-16,3187.392,133,495.43,18.701
영흥태양광,1,2024-10-17,3262.579,136,563.52,13.363
영흥태양광,1,2024-10-18,190.272,8,47.5,0.115
영흥태양광,1,2024-10-19,3546.47,148,632.87,2.266
영흥태양광,1,2024-10-20,3938.151,164,608.67,7.296
영흥태양광,1,2024-10-21,1351.141,56,287.46,12.211
영흥태양광,1,2024-10-22,256.628,11,54.02,8.83
영흥태양광,1,2024-10-23,1813.516,76,370.4,9.37
영흥태양광,1,2024-10-24,3768.077,157,606.25,9.139
영흥태양광,1,2024-10-25,3363.071,140,605.95,2.688
영흥태양광,1,2024-10-26,3719.154,155,607.14,6.912
영흥태양광,1,2024-10-27,1077.465,45,302.74,0.422
영흥태양광,1,2024-10-28,1919.27,80,310.31,3.072
영흥태양광,1,2024-10-29,1572.326,66,426.39,2.419
영흥태양광,1,2024-10-30,3570.892,149,590.17,5.299
영흥태양광,1,2024-10-31,3432.345,143,600.0,4.915
영흥태양광,1,2024-11-01,983.924,41,191.53,10.33
영흥태양광,1,2024-11-02,3434.726,143,568.05,3.763
영흥태양광,1,2024-11-03,3160.473,132,572.0,1.728
영흥태양광,1,2024-11-04,2591.194,108,483.99,1.728
영흥태양광,1,2024-11-05,3543.552,148,612.67,1.805
영흥태양광,1,2024-11-06,3741.886,156,643.04,2.534
영흥태양광,1,2024-11-07,3635.635,151,621.04,2.266
영흥태양광,1,2024-11-08,3482.648,145,597.88,2.995
영흥태양광,1,2024-11-09,3136.935,131,577.61,1.421
영흥태양광,1,2024-11-10,2712.96,113,578.49,1.114
영흥태양광,1,2024-11-11,3116.89,130,556.8,1.152
영흥태양광,1,2024-11-12,3156.826,132,559.94,0.96
영흥태양광,1,2024-11-13,3040.051,127,556.68,1.613
영흥태양광,1,2024-11-14,674.611,28,193.69,1.651
영흥태양광,1,2024-11-15,2393.703,100,557.53,0.307
영흥태양광,1,2024-11-16,1307.406,54,442.52,6.874
영흥태양광,1,2024-11-17,1915.699,80,378.66,0.614
영흥태양광,1,2024-11-18,3556.53,148,648.57,0.307
영흥태양광,1,2024-11-19,2204.543,92,508.76,0.806
영흥태양광,1,2024-11-20,679.68,28,226.06,0.346
영흥태양광,1,2024-11-21,1473.754,61,364.22,0.76
영흥태양광,1,2024-11-22,3314.151,138,615.55,0.154
영흥태양광,1,2024-11-23,2939.097,122,575.3,0.154
영흥태양광,1,2024-11-24,3048.577,127,576.76,0.07
영흥태양광,1,2024-11-25,2306.42,96,516.74,0.384
영흥태양광,1,2024-11-26,1382.055,58,369.02,8.525
영흥태양광,1,2024-11-27,12.903,1,6.49,0.077
영흥태양광,1,2024-11-28,625.689,26,138.73,9.408
영흥태양광,1,2024-11-29,1755.648,73,507.8,16.397
영흥태양광,1,2024-11-30,562.752,23,170.72,20.582
영흥태양광,1,2024-12-01,1488.04,62,367.94,0.307
영흥태양광,1,2024-12-02,1257.175,52,285.92,0.038
영흥태양광,1,2024-12-03,2928.116,122,616.28,0.077
영흥태양광,1,2024-12-04,2933.492,122,578.84,0.115
영흥태양광,1,2024-12-05,2019.034,84,542.97,18.816
영흥태양광,1,2024-12-06,2503.489,104,586.94,27.53
영흥태양광,1,2024-12-07,2120.18,88,428.54,31.757
영흥태양광,1,2024-12-08,3010.83,125,614.09,37.786
영흥태양광,1,2024-12-09,2469.505,103,559.94,8.832
영흥태양광,1,2024-12-10,0.0,0,0.0,0.0
영흥태양광,1,2024-12-11,0.0,0,0.0,0.0
영흥태양광,1,2024-12-12,0.0,0,0.0,0.0
영흥태양광,1,2024-12-13,0.0,0,0.0,0.0
영흥태양광,1,2024-12-14,0.0,0,0.0,0.0
영흥태양광,1,2024-12-15,0.0,0,0.0,0.0
영흥태양광,1,2024-12-16,0.0,0,0.0,0.0
영흥태양광,1,2024-12-17,0.0,0,0.0,0.0
영흥태양광,1,2024-12-18,0.0,0,0.0,0.0
영흥태양광,1,2024-12-19,0.0,0,0.0,0.0
영흥태양광,1,2024-12-20,0.0,0,0.0,0.0
영흥태양광,1,2024-12-21,0.0,0,0.0,0.0
영흥태양광,1,2024-12-22,0.0,0,0.0,0.0
영흥태양광,1,2024-12-23,0.0,0,0.0,0.0
영흥태양광,1,2024-12-24,0.0,0,0.0,0.0
영흥태양광,1,2024-12-25,0.0,0,0.0,0.0
영흥태양광,1,2024-12-26,0.0,0,0.0,0.0
영흥태양광,1,2024-12-27,52.608,2,50.34,2.266
영흥태양광,1,2024-12-28,648.269,27,132.01,1.152
영흥태양광,1,2024-12-29,539.942,22,115.69,5.376
영흥태양광,1,2024-12-30,293.874,12,100.33,1.19
영흥태양광,1,2024-12-31,0.0,0,0.0,0.0
영흥태양광,1,2025-01-01,0.0,0,0.0,0.0
영흥태양광,1,2025-01-02,0.0,0,0.0,0.0
영흥태양광,1,2025-01-03,0.0,0,0.0,0.0
영흥태양광,1,2025-01-04,0.0,0,0.0,0.0
영흥태양광,1,2025-01-05,0.0,0,0.0,0.0
영흥태양광,1,2025-01-06,0.0,0,0.0,0.0
영흥태양광,1,2025-01-07,1716.71,72,502.19,1.382
영흥태양광,1,2025-01-08,1449.139,60,322.02,0.499
영흥태양광,1,2025-01-09,2103.859,88,534.33,0.461
영흥태양광,1,2025-01-10,3491.674,145,689.54,1.69
영흥태양광,1,2025-01-11,3414.107,142,650.34,4.762
영흥태양광,1,2025-01-12,3075.11,128,567.28,1.306
영흥태양광,1,2025-01-13,1462.965,61,396.74,18.97
영흥태양광,1,2025-01-14,1216.552,51,268.03,0.346
영흥태양광,1,2025-01-15,3803.597,158,715.35,7.33
영흥태양광,1,2025-01-16,996.173,42,233.7,1.728
영흥태양광,1,2025-01-17,3650.458,152,657.79,9.178
영흥태양광,1,2025-01-18,2943.092,123,576.46,9.984
영흥태양광,1,2025-01-19,2781.889,116,612.86,5.99
영흥태양광,1,2025-01-20,1150.502,48,201.06,2.95
영흥태양광,1,2025-01-21,2671.602,111,532.14,5.03
영흥태양광,1,2025-01-22,1323.417,55,302.78,4.301
영흥태양광,1,2025-01-23,3878.362,162,688.78,15.13
영흥태양광,1,2025-01-24,3719.424,155,668.16,15.821
영흥태양광,1,2025-01-25,3821.951,159,677.06,12.78
영흥태양광,1,2025-01-26,1320.96,55,394.56,6.797
영흥태양광,1,2025-01-27,1909.325,80,579.11,8.909
영흥태양광,1,2025-01-28,566.783,24,180.4,5.645
영흥태양광,1,2025-01-29,3426.049,143,621.69,25.421
영흥태양광,1,2025-01-30,1901.03,79,336.92,12.48
영흥태양광,1,2025-01-31,362.957,15,93.23,0.038
영흥태양광,1,2025-02-01,3119.5,130,646.77,12.326
영흥태양광,1,2025-02-02,3417.792,142,669.23,14.285
영흥태양광,1,2025-02-03,4200.345,175,759.51,25.34
영흥태양광,1,2025-02-04,2436.096,102,398.55,25.92
영흥태양광,1,2025-02-05,3388.684,141,721.84,0.115
영흥태양광,1,2025-02-06,2550.144,106,652.87,2.88
영흥태양광,1,2025-02-07,1272.462,53,285.27,0.73
영흥태양광,1,2025-02-08,4254.643,177,773.6,42.893
영흥태양광,1,2025-02-09,3601.689,150,751.21,0.384
영흥태양광,1,2025-02-10,2633.471,110,656.1,0.922
영흥태양광,1,2025-02-11,4281.561,178,697.61,0.922
영흥태양광,1,2025-02-12,188.429,8,56.14,4.838
영흥태양광,1,2025-02-13,3440.369,143,550.34,0.038
영흥태양광,1,2025-02-14,3212.197,134,493.55,1.536
영흥태양광,1,2025-02-15,2505.257,104,422.74,2.842
영흥태양광,1,2025-02-16,2466.777,103,482.99,2.957
영흥태양광,1,2025-02-17,4897.19,204,776.79,1.574
영흥태양광,1,2025-02-18,4894.464,204,771.49,0.038
영흥태양광,1,2025-02-19,5031.473,210,796.95,0.038
영흥태양광,1,2025-02-20,5064.075,211,797.68,1.766
영흥태양광,1,2025-02-21,4947.379,206,774.14,0.115
영흥태양광,1,2025-02-22,5003.212,208,778.48,0.154
영흥태양광,1,2025-02-23,4614.374,192,744.69,2.15
영흥태양광,1,2025-02-24,5143.642,214,785.7,0.307
영흥태양광,1,2025-02-25,2832.04,118,559.29,5.376
영흥태양광,1,2025-02-26,5061.658,211,764.31,0.84
영흥태양광,1,2025-02-27,4516.762,188,721.72,0.038
영흥태양광,1,2025-02-28,3213.426,134,692.85,1.536
영흥태양광,1,2025-03-01,1435.736,60,402.47,6.182
영흥태양광,1,2025-03-02,1241.434,52,435.03,0.614
영흥태양광,1,2025-03-03,3520.858,147,609.29,0.115
영흥태양광,1,2025-03-04,1369.574,57,292.41,2.15
영흥태양광,1,2025-03-05,1751.577,73,358.27,0.23
영흥태양광,1,2025-03-06,4986.74,208,760.47,2.88
영흥태양광,1,2025-03-07,4294.157,179,636.01,1.766
영흥태양광,1,2025-03-08,4491.031,187,739.89,2.803
영흥태양광,1,2025-03-09,4392.999,183,666.01,4.262
영흥태양광,1,2025-03-10,4702.233,196,693.92,4.493
영흥태양광,1,2025-03-11,4863.398,203,706.75,3.341
영흥태양광,1,2025-03-12,990.68,41,285.69,0.346
영흥태양광,1,2025-03-13,4487.154,187,723.18,6.451
영흥태양광,1,2025-03-14,4739.559,197,719.65,4.416
영흥태양광,1,2025-03-15,3662.017,153,703.29,6.182
영흥태양광,1,2025-03-16,3954.663,165,763.54,2.112
영흥태양광,1,2025-03-17,4770.662,199,747.57,2.035
영흥태양광,1,2025-03-18,2727.592,114,658.06,3.994
영흥태양광,1,2025-03-19,5443.737,227,791.04,8.678
영흥태양광,1,2025-03-20,4878.95,203,727.94,9.024
영흥태양광,1,2025-03-21,5054.515,211,730.17,9.178
영흥태양광,1,2025-03-22,5024.948,209,724.95,10.061
영흥태양광,1,2025-03-23,4366.81,182,694.81,2.995
영흥태양광,1,2025-03-24,4182.068,174,648.69,11.904
영흥태양광,1,2025-03-25,3203.021,133,556.18,16.397
영흥태양광,1,2025-03-26,4507.086,188,665.28,0.346
영흥태양광,1,2025-03-27,2367.435,99,544.24,5.222
영흥태양광,1,2025-03-28,5581.132,233,820.72,0.3
영흥태양광,1,2025-03-29,4635.226,193,803.78,1.69
영흥태양광,1,2025-03-30,5352.806,223,807.2,11.635
영흥태양광,1,2025-03-31,5095.565,212,757.13,1.766
영흥태양광,1,2025-04-01,5269.287,220,752.83,1.958
영흥태양광,1,2025-04-02,2255.885,94,396.51,2.304
영흥태양광,1,2025-04-03,5204.198,217,726.72,3.302
영흥태양광,1,2025-04-04,5019.379,209,738.73,3.341
영흥태양광,1,2025-04-05,209.625,9,46.92,0.038
영흥태양광,1,2025-04-06,5249.089,219,746.65,21.082
영흥태양광,1,2025-04-07,4978.829,207,700.6,3.494
영흥태양광,1,2025-04-08,4454.823,186,754.52,16.896
영흥태양광,1,2025-04-09,2106.586,88,457.15,5.568
영흥태양광,1,2025-04-10,5251.969,219,727.06,6.682
영흥태양광,1,2025-04-11,5389.134,225,728.64,5.837
영흥태양광,1,2025-04-12,1256.947,52,439.79,5.53
영흥태양광,1,2025-04-13,2899.584,121,409.26,6.374
영흥태양광,1,2025-04-14,1033.189,43,194.11,11.635
영흥태양광,1,2025-04-15,3804.634,159,587.4,5.069
영흥태양광,1,2025-04-16,4550.092,190,668.0,9.37
영흥태양광,1,2025-04-17,3020.66,126,522.35,3.533
영흥태양광,1,2025-04-18,3859.815,161,644.54,10.675
영흥태양광,1,2025-04-19,472.165,20,119.92,0.038
영흥태양광,1,2025-04-20,4092.789,171,553.61,10.176
영흥태양광,1,2025-04-21,4180.569,174,595.54,7.334
영흥태양광,1,2025-04-22,1055.655,44,258.93,3.264
영흥태양광,1,2025-04-23,4698.009,196,653.72,10.214
영흥태양광,1,2025-04-24,5162.803,215,687.74,14.899
영흥태양광,1,2025-04-25,5433.908,226,731.52,15.552
영흥태양광,1,2025-04-26,5206.349,217,710.93,15.475
영흥태양광,1,2025-04-27,3462.566,144,439.75,16.24
영흥태양광,1,2025-04-28,5361.87,223,719.8,15.014
영흥태양광,1,2025-04-29,5277.082,220,708.4,12.403
영흥태양광,1,2025-04-30,5184.769,216,695.04,14.131
영흥태양광,1,2025-05-01,525.389,22,130.17,0.614
영흥태양광,1,2025-05-02,4802.649,200,716.85,9.907
영흥태양광,1,2025-05-03,2582.285,108,569.54,8.371
영흥태양광,1,2025-05-04,5457.64,227,732.48,0.115
영흥태양광,1,2025-05-05,1187.518,49,207.82,2.227
영흥태양광,1,2025-05-06,3150.91,131,457.34,0.422
영흥태양광,1,2025-05-07,5064.807,211,713.58,0.038
영흥태양광,1,2025-05-08,4798.772,200,661.28,0.077
영흥태양광,1,2025-05-09,738.586,31,158.09,0.154
영흥태양광,1,2025-05-10,1072.897,45,304.85,10.099
영흥태양광,1,2025-05-11,4394.803,183,614.09,0.23
영흥태양광,1,2025-05-12,5177.51,216,681.52,0.653
영흥태양광,1,2025-05-13,3874.252,161,562.33,2.342
영흥태양광,1,2025-05-14,4321.537,180,612.78,0.88
영흥태양광,1,2025-05-15,2526.375,105,395.44,0.346
영흥태양광,1,2025-05-16,764.16,32,187.77,0.077
영흥태양광,1,2025-05-17,2802.588,117,657.17,3.533
영흥태양광,1,2025-05-18,4935.82,206,698.34,0.96
영흥태양광,1,2025-05-19,1776.69,74,314.15,10.982
영흥태양광,1,2025-05-20,2078.209,87,338.91,0.845
영흥태양광,1,2025-05-21,4207.14,175,630.37,1.037
영흥태양광,1,2025-05-22,4880.179,203,682.71,0.307
영흥태양광,1,2025-05-23,1622.015,68,303.47,0.038
영흥태양광,1,2025-05-24,2814.527,117,400.7,2.61
영흥태양광,1,2025-05-25,5262.181,219,690.85,0.998
영흥태양광,1,2025-05-26,5155.046,215,680.83,0.499
영흥태양광,1,2025-05-27,4888.167,204,650.76,0.998
영흥태양광,1,2025-05-28,4428.597,185,656.21,2.266
영흥태양광,1,2025-05-29,4875.149,203,651.41,0.883
영흥태양광,1,2025-05-30,4784.335,199,643.54,0.269
영흥태양광,1,2025-05-31,3474.698,145,436.14,8.87
영흥태양광,1,2025-06-01,4860.9,203,649.38,1.075
영흥태양광,1,2025-06-02,1363.353,57,233.93,0.038
영흥태양광,1,2025-06-03,5170.867,215,658.98,0.499
영흥태양광,1,2025-06-04,5459.444,227,708.9,0.384
영흥태양광,1,2025-06-05,4852.377,202,660.28,0.46
영흥태양광,1,2025-06-06,4937.627,206,667.81,6.797
영흥태양광,1,2025-06-07,3346.791,139,606.29,0.038
영흥태양광,1,2025-06-08,4273.114,178,583.18,2.381
영흥태양광,1,2025-06-09,4400.604,183,652.95,7.181
영흥태양광,1,2025-06-10,2876.657,120,519.59,0.038
영흥태양광,1,2025-06-11,5319.666,222,689.43,0.077
영흥태양광,1,2025-06-12,5122.713,213,672.49,11.789
영흥태양광,1,2025-06-13,1886.783,79,307.96,0.883
영흥태양광,1,2025-06-14,3858.469,161,497.31,1.19
영흥태양광,1,2025-06-15,2920.55,122,491.02,0.461
영흥태양광,1,2025-06-16,1383.898,58,353.35,2.074
영흥태양광,1,2025-06-17,3385.574,141,532.03,0.077
영흥태양광,1,2025-06-18,4724.391,197,634.4,10.637
영흥태양광,1,2025-06-19,3938.803,164,597.5,1.651
영흥태양광,1,2025-06-20,381.043,16,86.28,0.499
영흥태양광,1,2025-06-21,1397.373,58,213.35,13.286
영흥태양광,1,2025-06-22,5048.295,210,682.13,2.957
영흥태양광,1,2025-06-23,4894.963,204,658.48,7.68
영흥태양광,1,2025-06-24,1760.331,73,289.84,0.346
영흥태양광,1,2025-06-25,1014.491,42,210.89,0.038
영흥태양광,1,2025-06-26,4291.776,179,670.92,7.411
영흥태양광,1,2025-06-27,3429.697,143,583.68,2.419
영흥태양광,1,2025-06-28,2012.966,84,341.1,0.115
영흥태양광,1,2025-06-29,3550.887,148,564.78,2.765
영흥태양광,1,2025-06-30,3141.849,131,562.48,0.538
영흥태양광,1,2025-07-01,3691.776,154,651.84,0.346
영흥태양광,1,2025-07-02,3021.926,126,410.88,0.422
영흥태양광,1,2025-07-03,3573.12,149,612.9,11.136
영흥태양광,1,2025-07-04,2227.277,93,525.88,9.6
영흥태양광,1,2025-07-05,4643.021,193,648.26,1.152
영흥태양광,1,2025-07-06,4421.3,184,647.53,4.301
영흥태양광,1,2025-07-07,3673.997,153,563.05,7.027
영흥태양광,1,2025-07-08,4657.344,194,600.92,11.597
영흥태양광,1,2025-07-09,4290.28,179,604.1,5.107
영흥태양광,1,2025-07-10,4765.938,199,621.88,3.11
영흥태양광,1,2025-07-11,4896.307,204,642.58,2.304
영흥태양광,1,2025-07-12,4798.963,200,631.6,3.226
영흥태양광,1,2025-07-13,1528.782,64,194.11,15.552
영흥태양광,1,2025-07-14,2389.825,100,542.86,5.683
영흥태양광,1,2025-07-15,1643.635,68,249.6,14.131
영흥태양광,1,2025-07-16,318.452,13,65.89,0.07
영흥태양광,1,2025-07-17,1501.362,63,376.97,0.077
영흥태양광,1,2025-07-18,1399.681,58,238.08,0.038
영흥태양광,1,2025-07-19,430.08,18,114.47,0.269
영흥태양광,1,2025-07-20,1958.669,82,301.55,1.651
영흥태양광,1,2025-07-21,4084.185,170,640.78,1.19
영흥태양광,1,2025-07-22,4436.468,185,617.77,8.218
영흥태양광,1,2025-07-23,3929.204,164,644.46,0.038
영흥태양광,1,2025-07-24,4567.718,190,653.14,1.958
영흥태양광,1,2025-07-25,4732.76,197,631.33,4.032
영흥태양광,1,2025-07-26,4650.585,194,653.33,2.88
영흥태양광,1,2025-07-27,4825.535,201,638.89,1.421
영흥태양광,1,2025-07-28,4843.199,202,643.04,0.422
영흥태양광,1,2025-07-29,4777.536,199,634.59,1.267
영흥태양광,1,2025-07-30,3474.585,145,528.19,0.192
영흥태양광,1,2025-07-31,3467.02,144,578.76,0.883
영흥태양광,1,2025-08-01,3057.448,127,425.85,0.154
영흥태양광,1,2025-08-02,4457.742,186,628.07,0.461
영흥태양광,1,2025-08-03,1121.511,47,190.69,2.496
영흥태양광,1,2025-08-04,4639.105,193,648.3,0.614
영흥태양광,1,2025-08-05,4787.021,199,640.78,2.458
영흥태양광,1,2025-08-06,1329.791,55,249.29,0.538
영흥태양광,1,2025-08-07,4775.808,199,662.78,0.691
영흥태양광,1,2025-08-08,3700.299,154,533.99,3.187
영흥태양광,1,2025-08-09,1201.384,50,151.79,0.461
영흥태양광,1,2025-08-10,4957.977,207,663.32,0.538
영흥태양광,1,2025-08-11,1942.31,81,273.4,0.038
영흥태양광,1,2025-08-12,4769.74,199,653.33,1.382
영흥태양광,1,2025-08-13,638.092,27,209.89,0.422
영흥태양광,1,2025-08-14,1382.363,58,319.21,16.474
영흥태양광,1,2025-08-15,3752.524,156,551.8,26.419
영흥태양광,1,2025-08-16,4097.664,171,641.05,1.574
영흥태양광,1,2025-08-17,3516.019,147,517.97,0.422
영흥태양광,1,2025-08-18,3851.327,160,631.75,0.576
영흥태양광,1,2025-08-19,4448.793,185,654.64,0.461
영흥태양광,1,2025-08-20,4038.297,168,641.2,2.65
영흥태양광,1,2025-08-21,4413.467,184,629.91,0.115
영흥태양광,1,2025-08-22,4621.591,193,647.8,0.115
영흥태양광,1,2025-08-23,3809.739,159,626.49,0.307
영흥태양광,1,2025-08-24,3544.131,148,574.42,0.922
영흥태양광,1,2025-08-25,3792.383,158,628.99,2.53
